ID,AFFECTED_VERSION,CNNVD_ID,CVE_ID,PATCHES,PATCHES_LINKS,TITLE,LEVEL,vun_type,URL,Update_Time 
251,Oracle Mysql:5.7.19 Oracle Mysql:5.7.17 Oracle Mysql:5.7.18 Oracle Mysql:5.7.16 Oracle Mysql:5.7.15 ,CNNVD-201710-739,CVE-2017-10378,Oracle MySQL Server组件安全漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=75724 ,Oracle MySQL Server组件安全漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201710-739,2019-05-23
252,Oracle Mysql:5.7.19 Oracle Mysql:5.7.18 Oracle Mysql:5.7.17 Oracle Mysql:5.7.16 Oracle Mysql:5.7.14 ,CNNVD-201710-738,CVE-2017-10379,Oracle MySQL Server组件安全漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=75723 ,Oracle MySQL Server组件安全漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201710-738,2017-10-23
253,Oracle Mysql:5.7.19 Oracle Mysql:5.7.18 Oracle Mysql:5.7.16 Oracle Mysql:5.7.17 Oracle Mysql:5.7.15 ,CNNVD-201710-733,CVE-2017-10384,Oracle MySQL Server组件安全漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=75718 ,Oracle MySQL Server组件安全漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201710-733,2017-10-23
254,Oracle Mysql_enterprise_monitor:3.2.0 Oracle Mysql_enterprise_monitor:3.2.1 Oracle Mysql_enterprise_monitor:3.2.2 Oracle Mysql_enterprise_monitor:3.2.3 Oracle Mysql_enterprise_monitor:3.2.4 ,CNNVD-201710-694,CVE-2017-10424,Oracle MySQL Enterprise Monitor组件安全漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=75580 ,Oracle MySQL Enterprise Monitor组件安全漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201710-694,2017-10-20
255,Mysql-Mmm Mysql_multi-Master_replication_manager:2.2.1 ,CNNVD-201709-547,CVE-2017-14474,,,MySQL Multi-Master Replication Manager 安全漏洞,超危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201709-547,2017-09-14
256,Mysql-Mmm Mysql_multi-Master_replication_manager:2.2.1:~~~Linux~~ ,CNNVD-201709-546,CVE-2017-14475,,,MySQL Multi-Master Replication Manager 安全漏洞,超危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201709-546,2017-09-14
257,Mysql-Mmm Mysql_multi-Master_replication_manager:2.2.1:~~~Solaris~~ ,CNNVD-201709-545,CVE-2017-14476,,,MySQL Multi-Master Replication Manager 安全漏洞,超危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201709-545,2017-09-14
258,Mysql-Mmm Mysql_multi-Master_replication_manager:2.2.1:~~~Freebsd~~ ,CNNVD-201709-544,CVE-2017-14477,,,MySQL Multi-Master Replication Manager 安全漏洞,超危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201709-544,2017-09-14
259,Mysql-Mmm Mysql_multi-Master_replication_manager:2.2.1:~~~Linux~~ ,CNNVD-201709-543,CVE-2017-14478,,,MySQL Multi-Master Replication Manager 安全漏洞,超危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201709-543,2017-09-14
260,Mysql-Mmm Mysql_multi-Master_replication_manager:2.2.1:~~~Solaris~~ ,CNNVD-201709-542,CVE-2017-14479,,,MySQL Multi-Master Replication Manager 安全漏洞,超危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201709-542,2017-09-14
261,Mysql-Mmm Mysql_multi-Master_replication_manager:2.2.1:~~~Freebsd~~ ,CNNVD-201709-541,CVE-2017-14480,,,MySQL Multi-Master Replication Manager 安全漏洞,超危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201709-541,2017-09-14
262,Mysql-Mmm Mysql_multi-Master_replication_manager:2.2.1:~~~Solaris~~ ,CNNVD-201709-540,CVE-2017-14481,,,MySQL Multi-Master Replication Manager 安全漏洞,超危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201709-540,2017-09-14
263,Mantisbt Mantisbt:2.5.2 ,CNNVD-201708-213,CVE-2017-12419,,,MySQL/MariaDB MantisBT 安全漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201708-213,2017-08-10
264,Oracle Mysql:5.6.36 Oracle Mysql:5.7.18 ,CNNVD-201707-1453,CVE-2017-3633,Oracle MySQL Server 安全漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=72184 ,Oracle MySQL Server 安全漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201707-1453,2019-05-23
265,Oracle Mysql:5.7.18 ,CNNVD-201707-1369,CVE-2017-3640,Oracle MySQL Server 安全漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=72159 ,Oracle MySQL Server 安全漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201707-1369,2017-07-27
266,Oracle Mysql:5.5.56 Oracle Mysql:5.6.36 Oracle Mysql:5.7.18 ,CNNVD-201707-1367,CVE-2017-3641,Oracle MySQL Server 安全漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=72157 ,Oracle MySQL Server 安全漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201707-1367,2019-05-23
267,Oracle Mysql:5.7.18 ,CNNVD-201707-1362,CVE-2017-3643,Oracle MySQL Server 安全漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=72152 ,Oracle MySQL Server 安全漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201707-1362,2017-07-27
268,Oracle Mysql:5.7.18 ,CNNVD-201707-1360,CVE-2017-3644,Oracle MySQL Server 安全漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=72150 ,Oracle MySQL Server 安全漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201707-1360,2017-07-27
269,Oracle Mysql:5.7.18 ,CNNVD-201707-1357,CVE-2017-3638,Oracle MySQL Server 安全漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=72147 ,Oracle MySQL Server 安全漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201707-1357,2017-07-27
270,Oracle Mysql:5.7.18 ,CNNVD-201707-1356,CVE-2017-3642,Oracle MySQL Server 安全漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=72146 ,Oracle MySQL Server 安全漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201707-1356,2017-07-27
271,Oracle Mysql:5.7.18 ,CNNVD-201707-1353,CVE-2017-3645,Oracle MySQL Server 安全漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=72143 ,Oracle MySQL Server 安全漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201707-1353,2017-07-27
272,Oracle Mysql:5.7.16 ,CNNVD-201707-1350,CVE-2017-3646,Oracle MySQL Server 安全漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=72140 ,Oracle MySQL Server 安全漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201707-1350,2017-07-27
273,Oracle Mysql:5.5.56 Oracle Mysql:5.6.36 Oracle Mysql:5.7.18 Oracle Mysql:5.6.7 Oracle Mysql:5.6.8 ,CNNVD-201707-1290,CVE-2017-3648,Oracle MySQL Server 安全漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=72104 ,Oracle MySQL Server 安全漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201707-1290,2017-07-26
274,Oracle Mysql:5.6.36 Oracle Mysql:5.7.18 Oracle Mysql:5.7.17 Oracle Mysql:5.7.15 Oracle Mysql:5.7.16 ,CNNVD-201707-1283,CVE-2017-3647,Oracle MySQL Server 安全漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=72097 ,Oracle MySQL Server 安全漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201707-1283,2017-07-26
275,Oracle Mysql:5.6.36 Oracle Mysql:5.7.18 Oracle Mysql:5.6.0 Oracle Mysql:5.6.1 Oracle Mysql:5.6.2 ,CNNVD-201707-1281,CVE-2017-3649,Oracle MySQL Server 安全漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=72095 ,Oracle MySQL Server 安全漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201707-1281,2017-07-26
276,Oracle Mysql:5.5.56 Oracle Mysql:5.6.36 Oracle Mysql:5.7.18 Oracle Mysql:5.7.16 Oracle Mysql:5.7.17 ,CNNVD-201707-1278,CVE-2017-3651,Oracle MySQL Server 安全漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=72092 ,Oracle MySQL Server 安全漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201707-1278,2017-07-26
277,Oracle Mysql:5.5.56 Oracle Mysql:5.6.36 Oracle Mysql:5.7.18 ,CNNVD-201707-1275,CVE-2017-3652,Oracle MySQL Server 安全漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=72089 ,Oracle MySQL Server 安全漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201707-1275,2017-07-26
278,Oracle Mysql:5.7.18 ,CNNVD-201707-1272,CVE-2017-3650,Oracle MySQL Server 安全漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=72086 ,Oracle MySQL Server 安全漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201707-1272,2017-07-26
279,Oracle Mysql:5.5.56 Oracle Mysql:5.6.36 Oracle Mysql:5.7.18 Oracle Mysql:5.6.1 Oracle Mysql:5.6.2 ,CNNVD-201707-1270,CVE-2017-3653,Oracle MySQL Server 安全漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=72084 ,Oracle MySQL Server 安全漏洞,低危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201707-1270,2017-07-26
280,Mysqldumper Mysqldumper:1.24 ,CNNVD-201707-846,CVE-2017-1000012,MySQL Dumper 跨站脚本漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=71838 ,MySQL Dumper 跨站脚本漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201707-846,2017-07-26
281,Oracle Mysql:5.6.36 Oracle Mysql:5.7.18 ,CNNVD-201707-1446,CVE-2017-3634,Oracle MySQL Server 安全漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=74440 ,Oracle MySQL Server 安全漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201707-1446,2019-05-23
282,Oracle Mysql:5.5.55 Oracle Mysql:5.5.50 ,CNNVD-201707-1445,CVE-2017-3635,Oracle MySQL Server和MySQL Connectors 安全漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=74439 ,Oracle MySQL Server和MySQL Connectors 安全漏洞,低危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201707-1445,2017-09-06
283,Oracle Mysql:5.5.56 Oracle Mysql:5.6.36 ,CNNVD-201707-1441,CVE-2017-3636,Oracle MySQL Server 安全漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=74438 ,Oracle MySQL Server 安全漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201707-1441,2019-05-23
284,Oracle Mysql:5.7.18 ,CNNVD-201707-1433,CVE-2017-3529,Oracle MySQL Server 安全漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=72244 ,Oracle MySQL Server 安全漏洞,低危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201707-1433,2017-08-01
285,Oracle Mysql:5.7.18 ,CNNVD-201707-1431,CVE-2017-3637,Oracle MySQL Server 安全漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=72242 ,Oracle MySQL Server 安全漏洞,低危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201707-1431,2017-08-01
286,Oracle Mysql:5.7.18 ,CNNVD-201707-1427,CVE-2017-3639,Oracle MySQL Server 安全漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=72238 ,Oracle MySQL Server 安全漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201707-1427,2017-08-01
287,Dbd-Mysql_project Dbd-Mysql:4.043 ,CNNVD-201707-030,CVE-2017-10788,Perl DBD::mysql模块安全漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=71387 ,Perl DBD::mysql模块安全漏洞,高危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201707-030,2017-07-03
288,Dbd-Mysql_project Dbd-Mysql:4.043 ,CNNVD-201707-029,CVE-2017-10789,Perl DBD::mysql模块安全漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=71386 ,Perl DBD::mysql模块安全漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201707-029,2017-07-03
289,Free_knowledge_base_project Free_knowledge_base:0.16a ,CNNVD-201706-395,CVE-2017-9602,,,KBVault Mysql数据包安全漏洞,高危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201706-395,2017-06-20
290,Oracle Mysql_enterprise_monitor:3.2.1182 Oracle Mysql_enterprise_monitor:3.1.6.8003 Oracle Mysql_enterprise_monitor:3.3.2.1162 ,CNNVD-201704-1334,CVE-2017-3306,Oracle MySQL Enterprise Monitor 安全漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=69637 ,Oracle MySQL Enterprise Monitor 安全漏洞,高危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201704-1334,2019-05-31
291,Oracle Mysql_enterprise_monitor:3.2.1182 Oracle Mysql_enterprise_monitor:3.1.6.8003 Oracle Mysql_enterprise_monitor:3.3.2.1162 ,CNNVD-201704-1333,CVE-2017-3307,Oracle MySQL Enterprise Monitor 安全漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=69636 ,Oracle MySQL Enterprise Monitor 安全漏洞,低危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201704-1333,2019-05-31
292,Oracle Mysql:5.5.54 Oracle Mysql:5.6.35 Oracle Mysql:5.7.17 ,CNNVD-201704-1332,CVE-2017-3308,Oracle MySQL Server 安全漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=69635 ,Oracle MySQL Server 安全漏洞,高危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201704-1332,2019-05-23
293,Oracle Mysql:5.5.54 Oracle Mysql:5.6.35 Oracle Mysql:5.7.17 ,CNNVD-201704-1331,CVE-2017-3309,Oracle MySQL Server 安全漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=69634 ,Oracle MySQL Server 安全漏洞,高危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201704-1331,2019-05-23
294,Oracle Mysql:5.5.54 Oracle Mysql:5.6.35 Oracle Mysql:5.7.17 ,CNNVD-201704-1330,CVE-2017-3329,Oracle MySQL Server 安全漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=69633 ,Oracle MySQL Server 安全漏洞,高危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201704-1330,2019-05-23
295,Oracle Mysql:5.7.17 Oracle Mysql:5.7.16 Oracle Mysql:5.7.15 Oracle Mysql:5.7.14 Oracle Mysql:5.7.13 ,CNNVD-201704-1329,CVE-2017-3331,Oracle MySQL Server 安全漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=69632 ,Oracle MySQL Server 安全漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201704-1329,2017-04-26
296,Oracle Mysql:5.6.35 Oracle Mysql:5.7.17 ,CNNVD-201704-1325,CVE-2017-3450,Oracle MySQL Server 安全漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=69628 ,Oracle MySQL Server 安全漏洞,高危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201704-1325,2019-05-23
297,Oracle Mysql:5.6.35 ,CNNVD-201704-1323,CVE-2017-3452,Oracle MySQL Server 安全漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=69626 ,Oracle MySQL Server 安全漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201704-1323,2017-04-26
298,Oracle Mysql:5.5.54 Oracle Mysql:5.6.35 Oracle Mysql:5.7.17 ,CNNVD-201704-1322,CVE-2017-3453,Oracle MySQL Server 安全漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=69625 ,Oracle MySQL Server 安全漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201704-1322,2019-05-23
299,Oracle Mysql:5.7.17 ,CNNVD-201704-1321,CVE-2017-3454,Oracle MySQL Server 安全漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=69624 ,Oracle MySQL Server 安全漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201704-1321,2017-04-26
300,Oracle Mysql:5.7.17 ,CNNVD-201704-1320,CVE-2017-3455,Oracle MySQL Server 安全漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=69623 ,Oracle MySQL Server 安全漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201704-1320,2017-04-26
301,Oracle Mysql:5.5.54 Oracle Mysql:5.6.35 Oracle Mysql:5.7.17 ,CNNVD-201704-1319,CVE-2017-3456,Oracle MySQL Server 安全漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=69622 ,Oracle MySQL Server 安全漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201704-1319,2019-05-23
302,Oracle Mysql:5.7.17 ,CNNVD-201704-1318,CVE-2017-3457,Oracle MySQL Server 安全漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=69621 ,Oracle MySQL Server 安全漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201704-1318,2017-04-26
303,Oracle Mysql:5.7.17 ,CNNVD-201704-1317,CVE-2017-3458,Oracle MySQL Server 安全漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=69620 ,Oracle MySQL Server 安全漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201704-1317,2017-04-26
304,Oracle Mysql:5.7.17 ,CNNVD-201704-1316,CVE-2017-3459,Oracle MySQL Server 安全漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=69619 ,Oracle MySQL Server 安全漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201704-1316,2017-04-26
305,Oracle Mysql:5.7.17 ,CNNVD-201704-1315,CVE-2017-3460,Oracle MySQL Server 安全漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=69618 ,Oracle MySQL Server 安全漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201704-1315,2017-04-26
306,Oracle Mysql:5.6.35 Oracle Mysql:5.7.17 Oracle Mysql:5.5.54 ,CNNVD-201704-1314,CVE-2017-3461,Oracle MySQL Server 安全漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=69617 ,Oracle MySQL Server 安全漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201704-1314,2019-05-23
307,Oracle Mysql:5.7.17 Oracle Mysql:5.6.35 Oracle Mysql:5.5.54 ,CNNVD-201704-1313,CVE-2017-3462,Oracle MySQL Server 安全漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=69616 ,Oracle MySQL Server 安全漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201704-1313,2019-05-23
308,Oracle Mysql:5.5.54 Oracle Mysql:5.6.35 Oracle Mysql:5.7.17 ,CNNVD-201704-1312,CVE-2017-3463,Oracle MySQL Server 安全漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=69615 ,Oracle MySQL Server 安全漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201704-1312,2019-05-23
309,Oracle Mysql:5.5.54 Oracle Mysql:5.6.35 Oracle Mysql:5.7.17 ,CNNVD-201704-1311,CVE-2017-3464,Oracle MySQL Server 安全漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=69614 ,Oracle MySQL Server 安全漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201704-1311,2019-05-23
310,Oracle Mysql:5.7.17 ,CNNVD-201704-1310,CVE-2017-3465,Oracle MySQL Server 安全漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=69613 ,Oracle MySQL Server 安全漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201704-1310,2017-04-26
311,Oracle Mysql:5.7.17 ,CNNVD-201704-1309,CVE-2017-3467,Oracle MySQL Server 安全漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=69612 ,Oracle MySQL Server 安全漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201704-1309,2017-04-26
312,Oracle Mysql:5.7.17 ,CNNVD-201704-1308,CVE-2017-3468,Oracle MySQL Server 安全漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=69611 ,Oracle MySQL Server 安全漏洞,低危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201704-1308,2017-04-26
313,Oracle Connector%2fj:5.1.40 ,CNNVD-201704-1260,CVE-2017-3523,Oracle MySQL Connectors 安全漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=69573 ,Oracle MySQL Connectors 安全漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201704-1260,2017-04-26
314,Oracle Mysql_connectors:5.1.41 ,CNNVD-201704-1209,CVE-2017-3586,Oracle MySQL Connectors 安全漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=69533 ,Oracle MySQL Connectors 安全漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201704-1209,2017-04-25
315,Oracle Connector%2fj:5.1.41 ,CNNVD-201704-1207,CVE-2017-3589,Oracle MySQL Connectors 安全漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=69531 ,Oracle MySQL Connectors 安全漏洞,低危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201704-1207,2017-04-25
316,Oracle Connector%2fpython:2.1.5 ,CNNVD-201704-1206,CVE-2017-3590,Oracle MySQL Connectors 安全漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=69530 ,Oracle MySQL Connectors 安全漏洞,低危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201704-1206,2017-04-25
317,Oracle Mysql:5.6.35 Oracle Mysql:5.7.17 ,CNNVD-201704-1199,CVE-2017-3599,Oracle MySQL Server 安全漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=69524 ,Oracle MySQL Server 安全漏洞,高危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201704-1199,2019-05-23
318,Oracle Mysql:5.7.17 Oracle Mysql:5.5.54 Oracle Mysql:5.6.35 ,CNNVD-201704-1198,CVE-2017-3600,Oracle MySQL Server 安全漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=69523 ,Oracle MySQL Server 安全漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201704-1198,2019-05-23
319,Oracle Mysql_cluster:7.4.14 Oracle Mysql_cluster:7.5.5 Oracle Mysql_cluster:7.2.27 Oracle Mysql_cluster:7.3.16 ,CNNVD-201704-1335,CVE-2017-3304,Oracle MySQL Cluster 安全漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=69720 ,Oracle MySQL Cluster 安全漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201704-1335,2017-05-10
320,Oracle Mysql_workbench:6.3.8 ,CNNVD-201704-1307,CVE-2017-3469,Oracle MySQL Workbench 安全漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=70718 ,Oracle MySQL Workbench 安全漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201704-1307,2017-06-05
